Instance,Feature,LocX,LocY,Checkin
A,931,116.331363,39.95695,
A,932,116.305364,39.968038,
A,933,116.295093,39.972304,
A,934,116.307788,39.968934,
A,935,116.306741,39.968156,
A,936,116.307838,39.976179,
A,937,116.278969,39.899552,
A,938,116.307838,39.969701,
A,939,116.306649,39.967082,
A,940,116.306947,39.965825,
A,941,116.308076,39.967191,
A,942,116.289207,39.927556,
A,943,116.311636,39.976347,
A,944,116.306654,39.965162,
A,945,116.302974,39.956259,
A,946,116.211646,40.106088,
A,947,116.210419,40.11018,
A,948,116.282937,40.00502,
A,949,116.32869,40.053927,
A,950,116.327293,40.05349,
A,951,116.319494,40.049432,
A,952,116.321758,40.043033,
A,953,116.311928,40.037048,
A,954,116.297966,40.047212,
A,955,116.31331,40.037226,
A,956,116.309361,40.037858,
A,957,116.313048,40.040169,
A,958,116.314314,40.038845,
A,959,116.311917,40.036279,
A,960,116.297963,40.046704,
A,961,116.308795,40.037507,
A,962,116.308479,40.037665,
A,963,116.303434,40.042688,
A,964,116.314144,40.039066,
A,965,116.312535,40.040848,
A,966,116.309448,40.045302,
A,967,116.298655,40.053098,
A,968,116.310713,40.043466,
A,969,116.311005,40.0429,
A,970,116.310562,40.043558,
A,971,116.301227,40.053506,
A,972,116.311104,40.04271,
A,973,116.311504,40.043295,
A,974,116.309898,40.044639,
A,975,116.300667,40.052741,
A,976,116.309831,40.044737,
A,977,116.309528,40.045165,
A,978,116.302242,40.053062,
A,979,116.362129,40.031434,
A,980,116.362003,40.031119,
A,981,116.31444,39.951571,
A,982,116.323916,39.948258,
A,983,116.257087,39.948476,
A,984,116.36901,39.989041,
A,985,116.336874,39.991658,
A,986,116.308181,39.924661,
A,987,116.315611,39.960949,
A,988,116.346553,39.945735,
A,989,116.355152,40.06543,
A,990,116.354977,40.062046,
A,991,116.354796,40.062015,
A,992,116.210307,39.957407,
A,993,116.28063,39.953391,
A,994,116.298137,39.961635,
A,995,116.268959,39.956619,
A,996,116.320181,39.957083,
A,997,116.312541,39.958983,
A,998,116.323194,39.965504,
A,999,116.278498,39.963505,
A,1000,116.159168,40.079571,
A,1001,116.303249,39.90909,
A,1002,116.2953,39.912595,
A,1003,116.282741,39.919121,
A,1004,116.266393,39.929429,
A,1005,116.243158,39.947521,
A,1006,116.30181,39.911553,
A,1007,116.318209,39.900738,
A,1008,116.27849,39.925095,
A,1009,116.282375,39.917917,
A,1010,116.283854,39.917295,
A,1011,116.268697,39.924664,
A,1012,116.343177,40.030486,
A,1013,116.332348,40.040632,
A,1014,116.289187,40.064316,
A,1015,116.328449,40.040309,
A,1016,116.33667,40.035444,
A,1017,116.345401,40.030468,
A,1018,116.347604,40.033498,
A,1019,116.3475,40.03347,
A,1020,116.352343,40.029547,
A,1021,116.356269,40.030753,
A,1022,116.351933,40.032278,
A,1023,116.329594,40.050997,
A,1024,116.365984,40.031897,
A,1025,116.354156,40.036932,
A,1026,116.26303,40.087223,
A,1027,116.312999,39.981272,
A,1028,116.315964,39.980461,
A,1029,116.314313,39.982048,
A,1030,116.31586,39.982301,
A,1031,116.312801,39.981101,
A,1032,116.313036,39.980512,
A,1033,116.331236,40.056438,
A,1034,116.121404,40.082377,
A,1035,116.121102,40.080459,
A,1036,116.151948,40.11713,
A,1037,116.151943,40.117174,
A,1038,116.337975,40.05194,
A,1039,116.313565,40.050287,
A,1040,116.310941,39.92902,
A,1041,116.301334,40.054924,
A,1042,116.303279,40.054294,
A,1043,116.303285,40.054292,
A,1044,116.301107,40.055181,
A,1045,116.302694,40.053127,
A,1046,116.30234,40.053049,
A,1047,116.302744,40.053134,
A,1048,116.301223,40.054577,
A,1049,116.230151,39.992615,
A,1050,116.287238,39.958996,
A,1051,116.327168,39.935071,
A,1052,116.28063,39.953391,
A,1053,116.292873,39.94595,
A,1054,116.289349,39.909957,
A,1055,116.317193,39.975598,
A,1056,116.317126,39.975646,
A,1057,116.315935,39.970905,
A,1058,116.308736,39.95653,
A,1059,116.304912,39.943655,
A,1060,116.3043,39.94506,
A,1061,116.304103,39.945527,
A,1062,116.308604,39.955942,
A,1063,116.159381,40.078638,
A,1064,116.254427,39.907046,
A,1065,116.254427,39.907046,
A,1066,116.253297,39.908671,
A,1067,116.253264,39.905764,
A,1068,116.26492,39.901603,
A,1069,116.262192,39.904202,
A,1070,116.264129,39.900109,
A,1071,116.25958,39.902475,
A,1072,116.266983,39.899665,
A,1073,116.259423,39.903685,
A,1074,116.259205,39.904635,
A,1075,116.265429,39.900053,
A,1076,116.256852,39.903621,
A,1077,116.224771,39.952653,
A,1078,116.223706,39.954134,
A,1079,116.206937,39.963648,
A,1080,116.248133,39.957592,
A,1081,116.210486,39.958778,
A,1082,116.213324,39.955644,
A,1083,116.224868,39.955656,
A,1084,116.224622,39.955717,
A,1085,116.283973,39.957547,
A,1086,116.28063,39.953391,
A,1087,116.28063,39.953391,
A,1088,116.287365,39.956979,
A,1089,116.268914,39.955309,
A,1090,116.268823,39.954758,
A,1091,116.279626,39.957559,
A,1092,116.283232,39.959312,
A,1093,116.27772,39.954134,
A,1094,116.26889,39.95511,
A,1095,116.269039,39.95651,
A,1096,116.27468,39.960512,
A,1097,116.279982,39.952609,
A,1098,116.246981,39.969335,
A,1099,116.244682,39.974817,
A,1100,116.215391,39.97445,
A,1101,116.218974,39.976539,
A,1102,116.306787,39.976146,
A,1103,116.266267,39.975967,
A,1104,116.265828,39.975001,
A,1105,116.265995,39.975026,
A,1106,116.261308,39.975309,
A,1107,116.307737,39.976671,
A,1108,116.305575,39.968314,
A,1109,116.294845,39.972963,
A,1110,116.281147,39.972035,
A,1111,116.294845,39.972963,
A,1112,116.294845,39.972963,
A,1113,116.306626,39.974589,
A,1114,116.306631,39.974527,
A,1115,116.295279,39.971638,
A,1116,116.297934,39.935226,
A,1117,116.304745,39.937558,
A,1118,116.291272,39.936824,
A,1119,116.304559,39.936926,
A,1120,116.312244,39.984406,
A,1121,116.310032,39.984396,
A,1122,116.304749,39.984346,
A,1123,116.228667,39.92834,
A,1124,116.22926,39.929417,
A,1125,116.264887,39.908316,
A,1126,116.27849,39.900055,
A,1127,116.278603,39.898889,
A,1128,116.267873,39.906044,
A,1129,116.264316,39.908981,
A,1130,116.268929,39.905809,
A,1131,116.241938,39.926578,
A,1132,116.240884,39.926335,
A,1133,116.251789,39.921889,
A,1134,116.250098,39.921486,
A,1135,116.25353,39.919131,
A,1136,116.240808,39.925567,
A,1137,116.28406,39.900448,
A,1138,116.271127,39.909895,
A,1139,116.269622,39.908477,
A,1140,116.260127,39.914508,
A,1141,116.287707,39.900452,
A,1142,116.273506,39.906957,
A,1143,116.259734,39.914265,
A,1144,116.262698,39.912647,
A,1145,116.350342,40.061232,
A,1146,116.3496,40.061136,
A,1147,116.356844,40.0658,
A,1148,116.343838,40.04642,
A,1149,116.349237,40.051744,
A,1150,116.343841,40.046479,
A,1151,116.354688,40.06543,
A,1152,116.331294,40.043994,
A,1153,116.33047,40.051011,
A,1154,116.329449,40.050576,
A,1155,116.248024,39.930439,
A,1156,116.220926,39.933518,
A,1157,116.252382,39.930637,
A,1158,116.237486,39.930074,
A,1159,116.299438,39.931948,
A,1160,116.259807,39.930351,
A,1161,116.117839,40.107028,
A,1162,116.119152,40.100819,
A,1163,116.280192,39.971609,
A,1164,116.270628,39.969494,
A,1165,116.273678,39.968613,
A,1166,116.28014,39.980012,
A,1167,116.273394,39.971104,
A,1168,116.273768,39.968567,
A,1169,116.279991,39.971509,
A,1170,116.282474,39.966686,
A,1171,116.269497,39.973493,
A,1172,116.252472,39.985981,
A,1173,116.253805,39.983967,
A,1174,116.253791,39.983998,
A,1175,116.315445,39.983409,
A,1176,116.315445,39.983409,
A,1177,116.314366,39.983857,
A,1178,116.314366,39.983857,
A,1179,116.313166,39.984598,
A,1180,116.313068,39.98437,
A,1181,116.304313,39.984132,
A,1182,116.305062,39.984401,
A,1183,116.311712,39.986105,
A,1184,116.312599,39.986015,
A,1185,116.312808,39.98608,
A,1186,116.307546,39.984127,
A,1187,116.307546,39.984127,
A,1188,116.305928,39.98443,
A,1189,116.259327,39.987325,
A,1190,116.304412,39.983782,
A,1191,116.314768,39.982792,
A,1192,116.315143,39.983842,
A,1193,116.310413,39.985893,
A,1194,116.316618,39.986038,
A,1195,116.310462,39.986259,
A,1196,116.310665,39.951098,
A,1197,116.310802,39.951105,
A,1198,116.306901,39.953423,
A,1199,116.309231,39.949234,
A,1200,116.309269,39.948923,
A,1201,116.237307,39.996707,
A,1202,116.218473,39.994877,
A,1203,116.218997,39.995002,
A,1204,116.21935,39.995387,
A,1205,116.219217,39.995381,
A,1206,116.237139,39.996961,
A,1207,116.248584,40.003246,
A,1208,116.249961,40.003826,
A,1209,116.250278,40.003968,
A,1210,116.250421,40.004002,
A,1211,116.253622,40.005325,
A,1212,116.244503,40.001573,
A,1213,116.249717,40.003719,
A,1214,116.280397,39.990242,
A,1215,116.281802,39.996529,
A,1216,116.268745,40.003591,
A,1217,116.257354,40.004753,
A,1218,116.267784,40.005423,
A,1219,116.267488,40.00541,
A,1220,116.268249,40.003974,
A,1221,116.268467,40.003284,
A,1222,116.268352,40.002951,
A,1223,116.26726,40.002241,
A,1224,116.265244,40.001648,
A,1225,116.265328,40.001706,
A,1226,116.265925,40.001887,
A,1227,116.265175,40.002005,
A,1228,116.257499,40.002052,
A,1229,116.273197,40.002832,
A,1230,116.267583,40.004981,
A,1231,116.257329,40.005336,
A,1232,116.257281,40.005702,
A,1233,116.264597,40.006134,
A,1234,116.265992,40.005698,
A,1235,116.259689,40.006139,
A,1236,116.258909,40.006127,
A,1237,116.265502,40.005455,
A,1238,116.256256,40.005643,
A,1239,116.306446,39.978331,
A,1240,116.306425,39.978006,
A,1241,116.302787,39.981046,
A,1242,116.306417,39.977934,
A,1243,116.305723,39.978832,
A,1244,116.302387,39.980736,
A,1245,116.302659,39.989316,
A,1246,116.304688,39.988335,
A,1247,116.30476,39.987905,
A,1248,116.215834,40.09882,
A,1249,116.215401,40.098473,
A,1250,116.310673,39.926286,
A,1251,116.301517,39.930505,
A,1252,116.301531,39.930902,
A,1253,116.301565,39.930252,
A,1254,116.273165,39.971118,
A,1255,116.32509,39.937961,
A,1256,116.288891,39.958685,
A,1257,116.288891,39.958685,
A,1258,116.288498,39.95909,
A,1259,116.309404,39.909489,
A,1260,116.320764,39.901903,
A,1261,116.321606,39.906807,
A,1262,116.371117,39.954554,
A,1263,116.38029,39.975874,
A,1264,116.380366,39.976192,
A,1265,116.327867,39.92831,
A,1266,116.31065,39.927545,
A,1267,116.310661,39.927005,
A,1268,116.319485,39.929121,
A,1269,116.311584,39.925102,
A,1270,116.320132,39.930021,
A,1271,116.331922,39.926858,
A,1272,116.327393,39.958566,
A,1273,116.334682,39.959491,
A,1274,116.327202,39.966091,
A,1275,116.325424,39.976667,
A,1276,116.318184,39.955014,
A,1277,116.320416,39.95329,
A,1278,116.319549,39.953213,
A,1279,116.312133,39.94572,
A,1280,116.322198,39.962208,
A,1281,116.335249,39.977921,
A,1282,116.336853,39.970639,
A,1283,116.336298,39.96874,
A,1284,116.328372,39.949694,
A,1285,116.323816,39.955971,
A,1286,116.338274,39.950893,
A,1287,116.32535,39.967981,
A,1288,116.323717,39.971481,
A,1289,116.332188,39.975912,
A,1290,116.331741,39.973604,
A,1291,116.325397,39.97554,
A,1292,116.345554,39.96017,
A,1293,116.325239,39.96973,
A,1294,116.324835,39.968435,
A,1295,116.341403,39.948645,
A,1296,116.341818,39.946956,
A,1297,116.322205,39.957274,
A,1298,116.322206,39.970279,
A,1299,116.327616,39.981605,
A,1300,116.327626,39.981673,
A,1301,116.323786,39.968344,
A,1302,116.339308,39.947313,
A,1303,116.314947,39.947711,
A,1304,116.327656,39.981337,
A,1305,116.31982,39.953256,
A,1306,116.323046,39.965548,
A,1307,116.332459,39.973612,
A,1308,116.330298,39.973465,
A,1309,116.344375,39.961671,
A,1310,116.336613,39.960746,
A,1311,116.336074,39.951233,
A,1312,116.31753,39.957307,
A,1313,116.323101,39.968065,
A,1314,116.325262,39.968456,
A,1315,116.331924,39.968292,
A,1316,116.370241,39.961557,
A,1317,116.366896,39.966692,
A,1318,116.358484,39.956781,
A,1319,116.359649,39.958217,
A,1320,116.359864,39.958219,
A,1321,116.360105,39.958208,
A,1322,116.361762,39.953263,
A,1323,116.363955,39.95231,
A,1324,116.363972,39.95776,
A,1325,116.370281,39.952342,
A,1326,116.327164,39.962516,
A,1327,116.329376,39.96546,
A,1328,116.35618,39.953235,
A,1329,116.360811,39.950714,
A,1330,116.358506,39.954086,
A,1331,116.358085,39.953986,
A,1332,116.327774,39.964554,
A,1333,116.349012,39.958404,
A,1334,116.360451,39.954474,
A,1335,116.359938,39.950307,
A,1336,116.336927,39.961814,
A,1337,116.342079,39.962822,
A,1338,116.350001,40.000183,
A,1339,116.352161,40.000374,
A,1340,116.34171,40.007323,
A,1341,116.26753,40.056393,
A,1342,116.297433,40.034166,
A,1343,116.293547,40.034127,
A,1344,116.28875,40.034018,
A,1345,116.288943,40.03402,
A,1346,116.300678,40.027304,
A,1347,116.312269,40.032501,
A,1348,116.366208,40.001842,
A,1349,116.297801,40.034159,
A,1350,116.350834,40.010736,
A,1351,116.354726,40.008534,
A,1352,116.307282,40.035967,
A,1353,116.292576,40.035155,
A,1354,116.317244,40.035063,
A,1355,116.351933,40.009173,
A,1356,116.314624,40.038478,
A,1357,116.303686,40.045304,
A,1358,116.364637,40.00338,
A,1359,116.314723,40.003896,
A,1360,116.365016,40.003593,
A,1361,116.364484,40.003294,
A,1362,116.365002,40.003423,
A,1363,116.349287,40.003375,
A,1364,116.349276,40.003314,
A,1365,116.365083,40.003462,
A,1366,116.363147,40.004342,
A,1367,116.349282,40.003455,
A,1368,116.363725,40.003901,
A,1369,116.322562,40.001105,
A,1370,116.359785,40.001507,
A,1371,116.338661,40.001245,
A,1372,116.351293,40.002057,
A,1373,116.321245,40.002841,
A,1374,116.321406,40.001893,
A,1375,116.35366,40.001809,
A,1376,116.35366,40.001809,
A,1377,116.353256,40.001953,
A,1378,116.314728,40.002732,
A,1379,116.266658,40.002143,
A,1380,116.267656,40.002662,
A,1381,116.36537,40.002338,
A,1382,116.352132,40.001577,
A,1383,116.352117,40.00189,
A,1384,116.331843,39.944913,
A,1385,116.332359,39.946364,
A,1386,116.332345,39.946458,
A,1387,116.332309,39.950838,
A,1388,116.334817,39.952031,
A,1389,116.335518,39.952459,
A,1390,116.324465,39.951106,
A,1391,116.323967,39.954513,
A,1392,116.33628,39.953531,
A,1393,116.33628,39.953531,
A,1394,116.324472,39.951052,
A,1395,116.325399,39.947839,
A,1396,116.331653,39.956605,
A,1397,116.331526,39.952262,
A,1398,116.329526,39.952616,
A,1399,116.324475,39.950982,
A,1400,116.32465,39.950158,
A,1401,116.324655,39.950114,
A,1402,116.339538,39.958201,
A,1403,116.337366,39.957537,
A,1404,116.32542,39.984265,
A,1405,116.326589,39.982654,
A,1406,116.311667,39.982061,
A,1407,116.314366,39.983857,
A,1408,116.333983,39.987275,
A,1409,116.334121,39.987205,
A,1410,116.334262,39.982948,
A,1411,116.308829,39.982101,
A,1412,116.312236,39.989215,
A,1413,116.316456,39.987892,
A,1414,116.326562,39.983435,
A,1415,116.324513,39.982814,
A,1416,116.320448,39.981636,
A,1417,116.314721,39.981865,
A,1418,116.324541,39.982498,
A,1419,116.333971,39.984002,
A,1420,116.322331,39.989097,
A,1421,116.327624,39.981526,
A,1422,116.333971,39.983927,
A,1423,116.305343,39.981953,
A,1424,116.301918,39.981669,
A,1425,116.333847,39.988407,
A,1426,116.323986,39.992064,
A,1427,116.327622,39.981485,
A,1428,116.327619,39.981563,
A,1429,116.327581,39.982078,
A,1430,116.334604,39.981949,
A,1431,116.355843,40.030755,
A,1432,116.265268,40.026011,
A,1433,116.275965,40.029088,
A,1434,116.276396,40.028899,
A,1435,116.328083,40.027885,
A,1436,116.267497,40.031835,
A,1437,116.345489,40.031047,
A,1438,116.34007,40.031095,
A,1439,116.314496,40.029118,
A,1440,116.345459,40.030176,
A,1441,116.334499,40.027839,
A,1442,116.332824,40.027396,
A,1443,116.329382,40.028243,
A,1444,116.311885,40.031262,
A,1445,116.292368,40.027798,
A,1446,116.340409,40.030997,
A,1447,116.35712,40.030639,
A,1448,116.352053,40.031017,
A,1449,116.352312,40.030455,
A,1450,116.35234,40.030389,
A,1451,116.361557,40.030661,
A,1452,116.362697,40.030887,
A,1453,116.361329,40.030995,
A,1454,116.361395,40.031006,
A,1455,116.311891,40.027841,
A,1456,116.344008,40.030256,
A,1457,116.347719,40.029541,
A,1458,116.340346,40.030997,
A,1459,116.311547,40.028212,
A,1460,116.311541,40.028217,
A,1461,116.332756,40.030504,
A,1462,116.333056,40.029809,
A,1463,116.329868,40.030568,
A,1464,116.325153,40.030974,
A,1465,116.277546,40.029792,
A,1466,116.327443,40.030243,
A,1467,116.356383,40.030609,
A,1468,116.356193,40.030593,
A,1469,116.365864,40.030681,
A,1470,116.3662,40.030028,
A,1471,116.268053,40.031187,
A,1472,116.348153,40.03207,
A,1473,116.34752,40.032455,
A,1474,116.2651,40.026863,
A,1475,116.268582,39.917875,
A,1476,116.306333,39.919454,
A,1477,116.282741,39.919121,
A,1478,116.332735,39.908511,
A,1479,116.324675,39.966527,
A,1480,116.324856,39.966581,
A,1481,116.327382,39.966766,
A,1482,116.328671,39.966869,
A,1483,116.325806,39.966704,
A,1484,116.324101,39.966496,
A,1485,116.328954,39.966881,
A,1486,116.277095,39.966601,
A,1487,116.360564,39.966805,
A,1488,116.248163,39.963023,
A,1489,116.343391,39.962505,
A,1490,116.215224,39.960541,
A,1491,116.347813,39.960859,
A,1492,116.315681,39.96121,
A,1493,116.303541,39.96058,
A,1494,116.298786,39.960976,
A,1495,116.307753,39.961165,
A,1496,116.313173,39.96065,
A,1497,116.301508,39.960489,
A,1498,116.345147,39.961104,
A,1499,116.277401,39.961067,
A,1500,116.344495,39.960853,
A,1501,116.323371,39.96094,
A,1502,116.349335,39.960616,
A,1503,116.223468,40.076385,
A,1504,116.21957,40.074501,
A,1505,116.319068,40.018185,
A,1506,116.317072,40.019925,
A,1507,116.316396,40.017277,
A,1508,116.306216,40.027003,
A,1509,116.306242,40.027204,
A,1510,116.293388,40.034112,
A,1511,116.292832,40.034286,
A,1512,116.28914,40.034017,
A,1513,116.288238,40.034015,
A,1514,116.321338,40.018572,
A,1515,116.301021,40.026278,
A,1516,116.300334,40.027955,
A,1517,116.309059,40.021472,
A,1518,116.309067,40.021375,
A,1519,116.309582,40.021254,
A,1520,116.309455,40.022374,
A,1521,116.309238,40.024261,
A,1522,116.320963,40.018724,
A,1523,116.295199,40.034312,
A,1524,116.318182,40.017114,
A,1525,116.300663,40.027352,
A,1526,116.290307,40.032397,
A,1527,116.290695,40.0323,
A,1528,116.294803,40.034316,
A,1529,116.328807,40.014233,
A,1530,116.319198,40.018202,
A,1531,116.318321,40.016609,
A,1532,116.256941,40.053948,
A,1533,116.289042,40.034438,
A,1534,116.332074,40.035796,
A,1535,116.327392,40.029862,
A,1536,116.327506,40.029542,
A,1537,116.328143,40.027684,
A,1538,116.331153,40.035445,
A,1539,116.331848,40.035784,
A,1540,116.342379,40.03091,
A,1541,116.342268,40.030915,
A,1542,116.340694,40.030991,
A,1543,116.340522,40.030991,
A,1544,116.339649,40.031034,
A,1545,116.33946,40.031044,
A,1546,116.343559,40.030459,
